url_anuncio,img_anuncio,categoria_anuncio,titulo_endereco,subtitulo_endereco,subtitulo_frase,preco,area_privativa,lista_detalhes,img_anunciante,nome_anunciante,creci,pagina
/imovel/loja-2-quartos-venda-noroeste-brasilia-df-clnw-10-11-lote-c-964238,https://img.dfimoveis.com.br/fotos/964238/7bb330d401f38ca2376f68a8c2e2eb35.jpg?format=webp,,"CLNW 10/11 Lote C, NOROESTE, BRASILIA",,Ótima Loja Comercial no Noroeste,1.789.420,52 m²,"52 m², 2 Quartos, 1 Suíte",https://img.dfimoveis.com.br/logos/1344/100x68/6816889204ed647cc66014c3bb3c6df8.jpg?format=webp,Biensky Imoveis,24391,36
/imovel/apartamento-2-quartos-venda-noroeste-brasilia-df-sqnw-104-964591,https://img.dfimoveis.com.br/fotos/964591/06f589a8f0a1267d54c5686b87de65c2.jpg?format=webp,Super Destaque,"SQNW 104, NOROESTE, BRASILIA",,,1.320.000,85 m²,"85 m², 2 Quartos, 1 Suíte, 1 Vaga",https://img.dfimoveis.com.br/logos/4252/100x68/db1a8a73fdbabfbc952b396a96768e6e.jpg?format=webp,Koti Imóveis,27656,36
/imovel/apartamento-3-quartos-venda-noroeste-brasilia-df-sqnw-102-bloco-f-782460,https://img.dfimoveis.com.br/fotos/782460/03d16920852743eae6afdf5938d301ef.jpg?format=webp,Super Destaque,"SQNW 102 Bloco F, NOROESTE, BRASILIA",,SQNW 102  3 quartos sendo 3 suítes 2 vagas.,1.999.999,125 m²,"125 m², 3 Quartos, 3 Suítes, 2 Vagas",https://img.dfimoveis.com.br/logos/218/100x68/a842dfe40c2308f24ae5eb0383ba0088.png?format=webp,Kojima Imóveis,17954,36
/imovel/apartamento-1-quarto-venda-noroeste-brasilia-df-clnw-4-5-915196,https://img.dfimoveis.com.br/fotos/915196/e2495acd3d6346d0486284f3afcadbd5.jpg?format=webp,,"CLNW 4/5, NOROESTE, BRASILIA",,"CLNW 4/5 NOROESTE, 1 QUARTO ESTILO GARDEN, EDIFÍCIO MANDARIM",570.000,48 m²,"48 m², 1 Quarto, 1 Vaga",https://img.dfimoveis.com.br/logos/747/100x68/4bedbeaa3ea31cde23c7ec0092c8972b.jpg?format=webp,4IMOB,25942,36
/imovel/apartamento-3-quartos-venda-noroeste-brasilia-df-sqnw-309-856657,https://img.dfimoveis.com.br/fotos/856657/f70bb4c65f0fdcf0fb3827f70aa78b60.jpg?format=webp,,"SQNW 309, NOROESTE, BRASILIA",,Excelente cobertura duplex,3.385.000,216 m²,"216 m², 3 Quartos, 3 Suítes, 2 Vagas",https://img.dfimoveis.com.br/logos/50/100x68/82bc5269e2b0c9173ffce8a57b2a8b40.jpg?format=webp,KR Real State,12180,36
/imovel/apartamento-1-quarto-venda-noroeste-brasilia-df-clnw-2-3-1043770,https://img.dfimoveis.com.br/fotos/1043770/ab48548193409b9a359e17501d957479.jpg?format=webp,Super Destaque,"CLNW 2/3, NOROESTE, BRASILIA",,Nascente!!! Mobiliado!!! Noroeste!!!,588.000,40 m²,"40 m², 1 Quarto, 1 Vaga",https://img.dfimoveis.com.br/logos/6833/100x68/9d33f3c5e0dee707b14f05a1e34712c1.jpg?format=webp,Neves Teixeira Imóveis,29560,37
/imovel/loja-0-quartos-venda-noroeste-brasilia-df-clnw-10-11-lote-k-822369,https://img.dfimoveis.com.br/fotos/822369/a34747cc0cba59dcac4846ab60c28139.jpg?format=webp,,"CLNW 10/11 Lote K, NOROESTE, BRASILIA",,"NOROESTE, CLNW 10/11, SQUARE HOME & SHOP, LOJA COMERCIAL TÉRREA + MEZANINO, 2 VAGAS",1.390.000,79 m²,"79 m², 2 Vagas",https://img.dfimoveis.com.br/logos/67/100x68/b2c290b759dc6917cb2349167a1c8874.png?format=webp,Bordalo Imob,23764,37
/imovel/apartamento-4-quartos-venda-noroeste-brasilia-df-sqnw-111-808001,https://img.dfimoveis.com.br/fotos/808001/2a16c77568ffffb13aba93eadc994098.jpg?format=webp,,"SQNW 111, NOROESTE, BRASILIA",,"NOROESTE, SQNW 111, ED. SOPHISTIQUE, APARTAMENTO ALTO PADRÃO, 4 SUÍTES + LAZER",4.250.000,303 m²,"303 m², 4 Quartos, 4 Suítes, 4 Vagas",https://img.dfimoveis.com.br/logos/67/100x68/b2c290b759dc6917cb2349167a1c8874.png?format=webp,Bordalo Imob,23764,37
/imovel/apartamento-3-quartos-venda-noroeste-brasilia-df-sqnw-111-1003145,https://img.dfimoveis.com.br/fotos/1003145/1f6d7e30f4a5a2420ece4ec828bf995d.jpg?format=webp,Super Destaque,"SQNW 111, NOROESTE, BRASILIA",,EXCELENTE COBERTURA,2.900.000,220 m²,"220 m², 3 Quartos, 1 Suíte, 3 Vagas",https://img.dfimoveis.com.br/logos/527/100x68/0127760be820ccdee216d2dc8ac88b01.png?format=webp,Virtual Imobiliária ,12135,37
/imovel/apartamento-2-quartos-venda-noroeste-brasilia-df-sqnw-307-1002672,https://img.dfimoveis.com.br/fotos/1002672/93fbf27f256df122595042609cc91068.jpg?format=webp,Super Destaque,"SQNW 307, NOROESTE, BRASILIA",,"SQNW 307, Noroeste, Brasília/DF",1.480.000,100 m²,"100 m², 2 Quartos, 2 Suítes, 2 Vagas",https://img.dfimoveis.com.br/logos/167/100x68/bc851b290ec8d6b1654165c3c561632d.png?format=webp,61 Imóveis,21418,37
/imovel/apartamento-3-quartos-venda-noroeste-brasilia-df-sqnw-303-bloco-k-825402,https://img.dfimoveis.com.br/fotos/825402/4899300e2b6fcb9837a8180d65c4a20b.jpg?format=webp,,"SQNW 303 Bloco K, NOROESTE, BRASILIA",,"Canto, vazado, nascente, 3 vagas",3.800.000,210 m²,"210 m², 3 Quartos, 3 Suítes, 3 Vagas",https://img.dfimoveis.com.br/logos/382/100x68/5d19c0da0b3d22e55dfa83365b470cdc.jpg?format=webp,Conexão Brasília,24791,37
/imovel/apartamento-2-quartos-venda-noroeste-brasilia-df-sqnw-307-bloco-a-598817,https://img.dfimoveis.com.br/fotos/598817/dc2f6ce1dcc6f3267f8bee88d22a36d5.jpg?format=webp,,"SQNW 307 Bloco A, NOROESTE, BRASILIA",,Venda Apartamento 2 quartos Noroeste Brasília,1.195.000,84 m²,"84 m², 2 Quartos, 2 Suítes, 2 Vagas",https://img.dfimoveis.com.br/logos/133/100x68/ac2c4cc370d25dbb4cfbfa4605f991ad.jpg?format=webp,Unique Imob Netimóveis,14999,37
/imovel/apartamento-3-quartos-venda-noroeste-brasilia-df-sqnw-109-bloco-h-1055321,https://img.dfimoveis.com.br/fotos/1055321/3026c20c57a53ee9a1e09b1cfb73fa12.jpg?format=webp,Super Destaque,"SQNW 109 Bloco H, NOROESTE, BRASILIA",,"SQNW 109 - Excelente planta, Apartamento em ótimo estado, Oportunidade única!",1.500.000,104 m²,"104 m², 3 Quartos, 1 Suíte, 2 Vagas",https://img.dfimoveis.com.br/logos/3337/100x68/e981c5e7115fed01565c8db392ca9e6c.png?format=webp,KZA BSB,26760,37
/imovel/apartamento-1-quarto-venda-noroeste-brasilia-df-sqnw-311-bloco-d-1046752,https://img.dfimoveis.com.br/fotos/1046752/ce194b48172634d9eb672e4ec1407754.jpg?format=webp,,"SQNW 311 Bloco D, NOROESTE, BRASILIA",,", Atrium DOR",780.000,49 m²,"49 m², 1 Quarto, 2 Vagas",https://img.dfimoveis.com.br/logos/181/100x68/46bdca6a9f3d42acc8abcf46b96e9b8a.jpg?format=webp,PaulOOctavio,1700,37
/imovel/apartamento-2-quartos-venda-noroeste-brasilia-df-sqnw-303-bloco-h-995623,https://img.dfimoveis.com.br/fotos/995623/fe067852f6d540826a4509b4ed48e7dc.jpg?format=webp,,"SQNW 303 Bloco H, NOROESTE, BRASILIA",,,1.391.679,77 m²,"77 m², 2 Quartos, 1 Suíte, 1 Vaga",https://www.dfimoveis.com.br/Content/images/sem-foto.jpg,Alderina Abreu,13524,37
/imovel/apartamento-1-quarto-venda-noroeste-brasilia-df-clnw-8-9-lote-g-1034678,https://img.dfimoveis.com.br/fotos/1034678/4f6fcc8685f1b95d596346b93073218c.jpg?format=webp,,"CLNW 8/9 Lote G, NOROESTE, BRASILIA",,Apartamento de canto com vista livre,780.000,48 m²,"48 m², 1 Quarto, 1 Suíte, 2 Vagas",https://img.dfimoveis.com.br/logos/1490/100x68/da9dc4c4d84c7e4a17353ae0ccdf8430.png?format=webp,Aldilene Cardoso,14494,37
/imovel/apartamento-4-quartos-venda-noroeste-brasilia-df-sqnw-303-bloco-b-1025830,https://img.dfimoveis.com.br/fotos/1025830/0dad3296062bbe6f09425d61db7ddb66.jpg?format=webp,,"SQNW 303 Bloco B, NOROESTE, BRASILIA",,RESIDENCIAL MY DESIGN - ESTUDA PERMUTA,4.800.000,338 m²,"338 m², 4 Quartos, 4 Suítes, 4 Vagas",https://img.dfimoveis.com.br/logos/642/100x68/959a36e0a0bdaf54843877a3d939e7ee.jpg?format=webp,Smile Netimóveis,19812,37
/imovel/apartamento-2-quartos-venda-noroeste-brasilia-df-sqnw-310-bloco-e-1036952,https://img.dfimoveis.com.br/fotos/1036952/e20c2441746571f17da3627fe0b4db66.jpg?format=webp,,"SQNW 310 Bloco E, NOROESTE, BRASILIA",,"Planta bem dividida, espaçosa.",1.170.000,74 m²,"74 m², 2 Quartos, 2 Suítes, 1 Vaga",https://img.dfimoveis.com.br/logos/2156/100x68/422d49a948a5352e71e8342b27d2bf48.jpg?format=webp,Kontá Imóveis ,26203,37
/imovel/apartamento-2-quartos-venda-noroeste-brasilia-df-sqnw-103-bloco-d-1001384,https://img.dfimoveis.com.br/fotos/1001384/4cc7f626f745cbdbe3c3902309d9c762.jpg?format=webp,,"SQNW 103 Bloco D, NOROESTE, BRASILIA",,,1.952.911,168 m²,"168 m², 2 Quartos, 1 Suíte, 3 Vagas",https://img.dfimoveis.com.br/logos/4270/100x68/5d40ce78bd42026e2362168252c292f0.png?format=webp,Adeílson Oliveira,11530,37
/imovel/apartamento-3-quartos-venda-noroeste-brasilia-df-sqnw-102-1055659,https://img.dfimoveis.com.br/fotos/1055659/dae48b0c3208a5fbf274e48df7bf5c51.jpg?format=webp,Super Destaque,"SQNW 102, NOROESTE, BRASILIA",,Aconchegante frenesi ao alcance da cidade. Nada tão jovem.,2.250.000,126 m²,"126 m², 3 Quartos, 1 Suíte, 2 Vagas",https://img.dfimoveis.com.br/logos/894/100x68/dd3f91212468cc8b8a66b7e41903996b.jpg?format=webp,Vinicio Paes Leme,21011,37
/imovel/apartamento-3-quartos-venda-noroeste-brasilia-df-sqnw-309-bloco-i-1055622,https://img.dfimoveis.com.br/fotos/1055622/4f7865f19bcf6b7cc1c12ddac97efdd1.jpg?format=webp,,"SQNW 309 Bloco I, NOROESTE, BRASILIA",,Andar alto - reformado!,1.480.000,102 m²,"102 m², 3 Quartos, 1 Suíte, 1 Vaga",https://img.dfimoveis.com.br/logos/1490/100x68/da9dc4c4d84c7e4a17353ae0ccdf8430.png?format=webp,Aldilene Cardoso,14494,37
/imovel/apartamento-2-quartos-venda-noroeste-brasilia-df-sqnw-109-bloco-f-1003777,https://img.dfimoveis.com.br/fotos/1003777/f795727d0ee5b3271dda9713da98b07a.jpg?format=webp,Imóvel Seguro,"SQNW 109 Bloco F, NOROESTE, BRASILIA",,JARDINS DO NOROESTE - NASCENTE - ANDAR ALTO - ARMÁRIOS PLANEJADOS - REFORMADO - VARANDA - SUÍTE,2.500.000,175 m²,"175 m², 2 Quartos, 1 Suíte, 2 Vagas",https://img.dfimoveis.com.br/logos/815/100x68/4bc1393cedc12d7f0d930f4342c64078.jpg?format=webp,Massuh Imóveis ,24825,37
/imovel/apartamento-3-quartos-venda-noroeste-brasilia-df-sqnw-106-1000819,https://img.dfimoveis.com.br/fotos/1000819/9d46d037c2a5858512cf08c461fdde14.jpg?format=webp,Super Destaque,"SQNW 106, NOROESTE, BRASILIA",,"Descubra o luxo transformado por Daniele Franco neste apartamento exclusivo, totalmente mobiliado.",5.950.000,287 m²,"287 m², 3 Quartos, 3 Suítes, 5 Vagas",https://img.dfimoveis.com.br/logos/8634/100x68/f3f738c7b038829de012f56404a2b959.png?format=webp,Bruno Freitas Imóveis,31459,37
/imovel/apartamento-3-quartos-venda-noroeste-brasilia-df-sqnw-306-bloco-c-366727,https://img.dfimoveis.com.br/fotos/366727/56e53e6e223947eb8c7aee98d208de79.jpg?format=webp,Super Destaque,"SQNW 306 Bloco C, NOROESTE, BRASILIA",,", URBAN 306 Localização",3.365.000,219 m²,"219 m², 3 Quartos, 1 Suíte, 3 Vagas",https://img.dfimoveis.com.br/logos/1663/100x68/2bc6f28923207d296eafb43ca2783505.png?format=webp,JMD Corretora Imobiliária,14107,37
/imovel/apartamento-4-quartos-venda-noroeste-brasilia-df-sqnw-106-985131,https://img.dfimoveis.com.br/fotos/985131/bc5756a2068dd13904430a2d0045d5db.jpg?format=webp,Assinado Crosara Arquitetura,"SQNW 106, NOROESTE, BRASILIA",,"Cobertura Exclusiva à Venda – Haus Noroeste, SQNW 106",5.500.000,408 m²,"408 m², 4 Quartos, 4 Suítes, 4 Vagas",https://img.dfimoveis.com.br/logos/2736/100x68/ed40ababdba97a1e2d812bfb8e484682.png?format=webp,FGM Imóveis,28710,37
/imovel/apartamento-3-quartos-venda-noroeste-brasilia-df-sqnw-306-bloco-i-786330,https://img.dfimoveis.com.br/fotos/786330/0eb49ce6e35af9fd9950666750bbdb14.jpg?format=webp,,"SQNW 306 Bloco I, NOROESTE, BRASILIA",,,2.250.000,126 m²,"126 m², 3 Quartos, 1 Suíte, 2 Vagas",https://img.dfimoveis.com.br/logos/7210/100x68/8257e98c50bd4a2faad03f95b010d057.png?format=webp, Be Invest Imob,30017,37
/imovel/apartamento-2-quartos-venda-noroeste-brasilia-df-sqnw-307-bloco-a-815903,https://img.dfimoveis.com.br/fotos/815903/e7a816929bc5ebe1a11cf2c1e57f0650.jpg?format=webp,Super Destaque,"SQNW 307 Bloco A, NOROESTE, BRASILIA",,,1.270.000,84 m²,"84 m², 2 Quartos, 2 Suítes, 2 Vagas",https://img.dfimoveis.com.br/logos/910/100x68/5b6da3c4b0849795cc1adfa830d739c5.jpg?format=webp,Nishimura,17561,37
/imovel/apartamento-4-quartos-venda-noroeste-brasilia-df-sqnw-104-bloco-i-552895,https://img.dfimoveis.com.br/fotos/552895/18fea751eb391c0b17300d8a765f22b8.jpg?format=webp,,"SQNW 104 Bloco I, NOROESTE, BRASILIA",,Cobertura Duplex com vista para o Parque Burle Marx - Noroeste,7.000.000,478 m²,"478 m², 4 Quartos, 4 Suítes, 4 Vagas",https://img.dfimoveis.com.br/logos/3049/100x68/d30eb90f59c0cffe62defc1063321853.jpg?format=webp,Malta Imóveis,26114,37
/imovel/apartamento-1-quarto-venda-noroeste-brasilia-df-sqnw-311-bloco-c-1018591,https://img.dfimoveis.com.br/fotos/1018591/cd282b82f52c213d86bc135084d6ff3c.jpg?format=webp,* Imóvel Seguro 19/09/2024,"SQNW 311 Bloco C, NOROESTE, BRASILIA",,"BLOCO S, Atrium Platine Apartamento Reformado e Mobiliado",590.000,36 m²,"36 m², 1 Quarto, 1 Vaga",https://img.dfimoveis.com.br/logos/1519/100x68/ab5477049f7f76fb5a7710c68edc6691.jpg?format=webp,Cardec Imóveis,15343,37
/imovel/apartamento-1-quarto-venda-noroeste-brasilia-df-sqnw-307-bloco-c-1051482,https://img.dfimoveis.com.br/fotos/1051482/a304c359f458a400f03c6d6027fb5d45.jpg?format=webp,Super Destaque,"SQNW 307 Bloco C, NOROESTE, BRASILIA",,,715.000,40 m²,"40 m², 1 Quarto, 1 Suíte, 1 Vaga",https://img.dfimoveis.com.br/logos/8499/100x68/3f09d185b1337ce5e62bb7224b3d1deb.png?format=webp,Bekari Imóveis,31362,37
/imovel/apartamento-2-quartos-venda-noroeste-brasilia-df-sqnw-108-987556,https://img.dfimoveis.com.br/fotos/987556/299ac133efd4ff6c675b5425e081286e.jpg?format=webp,Super Destaque,"SQNW 108, NOROESTE, BRASILIA",,SQNW 108 - Cobertura - 02 vagas - Vista livre - Noroeste - Jacuzi - Lazer completo,1.890.000,159 m²,"159 m², 2 Quartos, 1 Suíte, 2 Vagas",https://img.dfimoveis.com.br/logos/8120/100x68/2fd9243fc564176a693e46923edac01c.jpg?format=webp,Bloco Imob,0025854,37
/imovel/apartamento-4-quartos-venda-noroeste-brasilia-df-sqnw-104-bloco-i-1044397,https://img.dfimoveis.com.br/fotos/1044397/65ec6ac05f2ea576cfd8026123b76ae5.jpg?format=webp,,"SQNW 104 Bloco I, NOROESTE, BRASILIA",,,3.850.000,268 m²,"268 m², 4 Quartos, 4 Suítes, 4 Vagas",https://img.dfimoveis.com.br/logos/8089/100x68/c64aeaae81cc77a5faafde3f627490ca.png?format=webp,Fábio de Almeida FDA,30647,37
/imovel/apartamento-4-quartos-venda-noroeste-brasilia-df-sqnw-108-bloco-c-112805,https://img.dfimoveis.com.br/fotos/112805/7d7a1a6ed9a8df6012376b783a96157b.jpg?format=webp,,"SQNW 108 Bloco C, NOROESTE, BRASILIA",,", Chateau Du Parc Oportunidade, Chateau Du Parc, 4 suítes, 3 vagas",3.100.000,212 m²,"212 m², 4 Quartos, 4 Suítes, 3 Vagas",https://img.dfimoveis.com.br/logos/1051/100x68/eda76e1c50c606ec8540ca78cf42bf44.jpg?format=webp,Paulo Bites,12243,37
/imovel/loja-0-quartos-venda-noroeste-brasilia-df-clnw-10-11-lote-k-759331,https://img.dfimoveis.com.br/fotos/759331/2883b3a9088b4365f4057a814db98afb.jpg?format=webp,,"CLNW 10/11 Lote K, NOROESTE, BRASILIA",,Venda Loja Noroeste Brasília,1.170.000,66 m²,"66 m², 2 Vagas",https://img.dfimoveis.com.br/logos/125/100x68/964d7f630ed43689afe8ed68eeb7a106.jpg?format=webp,Êxito Netimóveis,5330,37
/imovel/apartamento-2-quartos-venda-noroeste-brasilia-df-sqnw-302-bloco-a-1041063,https://img.dfimoveis.com.br/fotos/1041063/2585083fcd54b091052242446b453945.jpg?format=webp,Super Destaque,"SQNW 302 Bloco A, NOROESTE, BRASILIA",,"Nascente, 2o andar, armarios, 69m2",1.150.000,69 m²,"69 m², 2 Quartos, 1 Suíte, 1 Vaga",https://img.dfimoveis.com.br/logos/382/100x68/5d19c0da0b3d22e55dfa83365b470cdc.jpg?format=webp,Conexão Brasília,24791,37
/imovel/apartamento-3-quartos-venda-noroeste-brasilia-df-sqnw-102-bloco-g-871869,https://img.dfimoveis.com.br/fotos/871869/beff652d342d3b59ba6ae9432ac66a49.jpg?format=webp,Assinado MKZ arquitetura,"SQNW 102 Bloco G, NOROESTE, BRASILIA",,Apartamento a venda na SQNW 112,3.100.000,195 m²,"195 m², 3 Quartos, 3 Suítes, 4 Vagas",https://img.dfimoveis.com.br/logos/440/100x68/c35766894f4092298bf3096e795902e3.jpg?format=webp,Yani Netimóveis,13036,38
/imovel/apartamento-4-quartos-venda-noroeste-brasilia-df-sqnw-111-bloco-e-1050769,https://img.dfimoveis.com.br/fotos/1050769/a37c9980c90cf4bada4243db1965c4c9.jpg?format=webp,Super Destaque,"SQNW 111 Bloco E, NOROESTE, BRASILIA",,"4 suites, canto, varanda, 4 vagas, elevador privativo, sala e suite enormes",4.675.000,301 m²,"301 m², 4 Quartos, 4 Suítes, 4 Vagas",https://img.dfimoveis.com.br/logos/382/100x68/5d19c0da0b3d22e55dfa83365b470cdc.jpg?format=webp,Conexão Brasília,24791,38
/imovel/apartamento-4-quartos-venda-noroeste-brasilia-df-sqnw-309-bloco-c-389889,https://img.dfimoveis.com.br/fotos/389889/c63af09e5f97b562f9c22be9a50ecccb.jpg?format=webp,Super Destaque,"SQNW 309 Bloco C, NOROESTE, BRASILIA",,,3.664.992,210 m²,"210 m², 4 Quartos, 4 Suítes, 3 Vagas",https://img.dfimoveis.com.br/logos/1539/100x68/d0b2c769c7b4f4b20dff3b86434f0d01.jpg?format=webp,Quadraimob,24900,38
/imovel/apartamento-4-quartos-venda-noroeste-brasilia-df-sqnw-111-bloco-g-254273,https://img.dfimoveis.com.br/fotos/254273/864a11489aaecbd746ec4260850324b2.jpg?format=webp,Super Destaque,"SQNW 111 Bloco G, NOROESTE, BRASILIA",,,3.219.638,173 m²,"173 m², 4 Quartos, 4 Suítes, 3 Vagas",https://img.dfimoveis.com.br/logos/1539/100x68/d0b2c769c7b4f4b20dff3b86434f0d01.jpg?format=webp,Quadraimob,24900,38
/imovel/apartamento-3-quartos-venda-noroeste-brasilia-df-sqnw-311-bloco-h-969314,https://img.dfimoveis.com.br/fotos/969314/83f33afc1fa1cffc61a5a7b9c30541e1.jpg?format=webp,,"SQNW 311 Bloco H, NOROESTE, BRASILIA",,SQNW 311 Noroeste Vivacité 3 Quartos 1 Suíte 2 Vagas 114m² Lavabo Piscina,1.850.000,114 m²,"114 m², 3 Quartos, 1 Suíte, 2 Vagas",https://img.dfimoveis.com.br/logos/4707/100x68/2e69d7b200ebb8f068e286755005e153.jpg?format=webp,Meu Imóvel,25698,38
/imovel/apartamento-3-quartos-venda-noroeste-brasilia-df-sqnw-107-bloco-i-694479,https://img.dfimoveis.com.br/fotos/694479/e80f88ade9f6452f2d5799870b0c39cb.jpg?format=webp,,"SQNW 107 Bloco I, NOROESTE, BRASILIA",,,2.820.000,203 m²,"203 m², 3 Quartos, 3 Suítes, 3 Vagas",https://img.dfimoveis.com.br/logos/558/100x68/5b1c1102afc8ffe9b9160c6974bf6503.jpg?format=webp,Melhor do Imóvel,29108 CJ,38
/imovel/loja-0-quartos-venda-noroeste-brasilia-df-crnw-710-1024959,https://img.dfimoveis.com.br/fotos/1024959/b94f2d520f2f1be601f76354b75f715c.jpg?format=webp,,"CRNW 710, NOROESTE, BRASILIA",,,770.000,49 m²,49 m²,https://www.dfimoveis.com.br/Content/images/sem-foto.jpg,Suelen Garcia,18510,38
/imovel/apartamento-1-quarto-venda-noroeste-brasilia-df-crnw-710-1042427,https://img.dfimoveis.com.br/fotos/1042427/4e9687f43bd422b3be8990d35d96ca15.jpg?format=webp,,"CRNW 710, NOROESTE, BRASILIA",,,564.000,36 m²,"36 m², 1 Quarto, 1 Suíte, 1 Vaga",https://www.dfimoveis.com.br/Content/images/sem-foto.jpg,Emilayne Ribeiro,22152,38
/imovel/apartamento-2-quartos-venda-noroeste-brasilia-df-sqnw-103-bloco-d-1015376,https://img.dfimoveis.com.br/fotos/1015376/d2c469efd006e2435eace9f52c1fc42c.jpg?format=webp,,"SQNW 103 Bloco D, NOROESTE, BRASILIA",,"2 quartos, sendo 1 suíte, 2 vagas no Real Le Parc, em frente ao Parque Burle Marx",1.693.429,84 m²,"84 m², 2 Quartos, 1 Suíte, 2 Vagas",https://www.dfimoveis.com.br/Content/images/sem-foto.jpg,Real House Imobiliária ,29558,38
/imovel/apartamento-1-quarto-venda-noroeste-brasilia-df-crnw-511-bloco-a-lote-1-1042446,https://img.dfimoveis.com.br/fotos/1042446/020e868985067d43a0b5d0b0e099d528.webp?format=webp,,"CRNW 511 Bloco A Lote 1, NOROESTE, BRASILIA",,,232.500,33 m²,"33 m², 1 Quarto, 1 Suíte, 1 Vaga",https://img.dfimoveis.com.br/logos/8928/100x68/e98dfd60916c606925bbce14aee98e37.png?format=webp,Chris Corcino Negócios Imobiliários,28640,38
/imovel/apartamento-1-quarto-venda-noroeste-brasilia-df-crnw-710-995123,https://img.dfimoveis.com.br/fotos/995123/fe3064931d6f121551f5f524fe0f019a.jpg?format=webp,,"CRNW 710, NOROESTE, BRASILIA",,Lançamento | Aura Noroeste | Single Suíte - Double Suíte - Lojas,506.343,36 m²,"36 m², 1 Quarto, 1 Suíte, 1 Vaga",https://img.dfimoveis.com.br/logos/52/100x68/6aa5b29b666a282b28e9857d7517cbe3.jpg?format=webp,Lamartine Imóveis,9451,38
/imovel/apartamento-3-quartos-venda-noroeste-brasilia-df-sqnw-309-bloco-f-1050602,https://img.dfimoveis.com.br/fotos/1050602/8666e8a7061de5adb059d9c3bd4077be.jpg?format=webp,,"SQNW 309 Bloco F, NOROESTE, BRASILIA",,,2.585.000,150 m²,"150 m², 3 Quartos, 1 Suíte, 3 Vagas",https://img.dfimoveis.com.br/logos/2156/100x68/422d49a948a5352e71e8342b27d2bf48.jpg?format=webp,Kontá Imóveis ,26203,38
/imovel/apartamento-1-quarto-venda-noroeste-brasilia-df-clnw-10-11-lote-i-1011442,https://img.dfimoveis.com.br/fotos/1011442/3166e9daf5ab345140b507729b6f480c.jpg?format=webp,Super Destaque,"CLNW 10/11 Lote I, NOROESTE, BRASILIA",,"MOBILIADO, EQUIPADO E DECORADO - VISTA LIVRE - 02 VAGAS SOLTAS",595.000,33 m²,"33 m², 1 Quarto, 1 Vaga",https://img.dfimoveis.com.br/logos/125/100x68/964d7f630ed43689afe8ed68eeb7a106.jpg?format=webp,Êxito Netimóveis,5330,38
/imovel/apartamento-4-quartos-venda-noroeste-brasilia-df-sqnw-105-1031518,https://img.dfimoveis.com.br/fotos/1031518/a53526245c2f9585a0f1c4e5f0444f03.jpg?format=webp,Super Destaque,"SQNW 105, NOROESTE, BRASILIA",,"Ennius Muniz , 4 suites , 4 vagas SQNW 105 , Ennius Muniz , 4 suites , 4 vagas de garagem , Lazer , Financiamento",5.160.000,291 m²,"291 m², 4 Quartos, 4 Suítes, 4 Vagas",https://img.dfimoveis.com.br/logos/54/100x68/d8ead51afec61956ec532116a3a8352e.jpg?format=webp,Ferola Empreendimentos Imobiliários,11476,38
/imovel/apartamento-2-quartos-venda-noroeste-brasilia-df-sqnw-103-bloco-d-365920,https://img.dfimoveis.com.br/fotos/365920/29bd5bec2fe8e360f6100b44385bed1e.jpg?format=webp,,"SQNW 103 Bloco D, NOROESTE, BRASILIA",,MAIOR PISCINA DO BAIRRO,2.190.000,169 m²,"169 m², 2 Quartos, 1 Suíte, 3 Vagas",https://www.dfimoveis.com.br/Content/images/sem-foto.jpg,Cleonice Alves,17659,38
/imovel/apartamento-4-quartos-venda-noroeste-brasilia-df-sqnw-111-685186,https://img.dfimoveis.com.br/fotos/685186/f9751338f2f3b9d578c58165c6c20b97.jpg?format=webp,,"SQNW 111, NOROESTE, BRASILIA",,"4 SUÍTES, LAVABO, VARNDA,  VAZADO, DCE, 3 VAGAS! ALTO PADRÃO, NASCENTE, VAZADO, 3 VAGAS DE GARAGENS.",2.861.385,153 m²,"153 m², 4 Quartos, 4 Suítes, 3 Vagas",https://img.dfimoveis.com.br/logos/2698/100x68/7c692098537acb94e8a0d4db13b076c3.jpg?format=webp,Marcilene Rosa,7083,38
/imovel/apartamento-4-quartos-venda-noroeste-brasilia-df-sqnw-111-bloco-a-847462,https://img.dfimoveis.com.br/fotos/847462/ea1f24b1911bdfbe335b1d737bcc8c41.jpg?format=webp,,"SQNW 111 Bloco A, NOROESTE, BRASILIA",,"NOROESTE, SQNW 111, RESIDENCIAL VIA CATÊ D'AZUR, 4 QUARTOS(2 SUÍTES E 2 SEMI SUÍTES).",2.349.000,165 m²,"165 m², 4 Quartos, 4 Suítes, 3 Vagas",https://img.dfimoveis.com.br/logos/67/100x68/b2c290b759dc6917cb2349167a1c8874.png?format=webp,Bordalo Imob,23764,38
/imovel/apartamento-4-quartos-venda-noroeste-brasilia-df-sqnw-110-778489,https://img.dfimoveis.com.br/fotos/778489/260db635bd9ca1d4587b3ab7bb45e292.jpg?format=webp,Super Destaque,"SQNW 110, NOROESTE, BRASILIA",,SQNW 110 - CONDOMÍNIO NW,3.120.000,192 m²,"192 m², 4 Quartos, 4 Suítes, 3 Vagas",https://img.dfimoveis.com.br/logos/65/100x68/9acf2b2cc69e5de2fd3a151c172ce8f5.jpg?format=webp,Bordalo PRIME Imobiliária ,23761,38
